"st_case","file_year","state","county","city","latitude","longitud","year","month","day","hour","minute","day_week","drunk_dr","fatals","func_sys","hit_run","land_use","lgt_cond","pave_typ","peds","persons","rail","rel_junc","rel_road","road_fnc","route","rur_urb","sch_bus","sp_limit","vehicles","weather","wrk_zone","typ_int","per_no","seat_pos","per_typ","race","age","sex","death_yr","death_mo","death_da","death_hr","death_mn","death_tm","doa","inj_sev","drinking","drugs","drugtest","location","man_rest","veh_no","n_mot_no","str_veh","make","mak_mod","mod_year","model","vin","ocupants","owner","deaths","vinmake","vinmodyr","vintype","body_typ","speedrel","bus_use","impacts","tire_sze","trav_sp","veh_man","vpavetyp","calc_acc_dt","calc_acc_tm","calc_death_dt","calc_death_tm","calc_int_flag","calc_speed_bucket","calc_fatal","reg_nm","st_abbr","st_nm","cnty_nm","cty_nm","day_week_desc","lgt_cond_desc","rel_junc_desc","road_fnc_desc","weather_desc","per_typ_desc","sex_desc","make_nm","model_name","body_typ_nm"
"      190210","        2016","          19","         163","        2080"," 41.53820278","-90.65496389","        2016","           8","           3","          22","          18","           4","           0","           1","           4","           .","           .","           2","           .","           0","           7","0000000","           1","           1","           .","           6","           2","           0","           .","           .","          10","           0","           1","           7","          98","           2","           0","         998","           8","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           1","           .","           0","          23","       23421","        1999","         421","1GKEK13R0XJ7","           .","           2","           1","","           .","","          15","           0","           0","           .","","         998","           .","           1","03AUG2016","22:18:00","        .","       .","0","           0","0","Midwest","IA","IOWA","SCOTT","DAVENPORT","Wednesday","Dark - Not Lighted","Non-Junction (Non-Interchange)","","","Passenger of a Motor Vehicle in Transport","","GMC","Fullsize Jimmy/Yukon","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      190210","        2016","          19","         163","        2080"," 41.53820278","-90.65496389","        2016","           8","           3","          22","          18","           4","           0","           1","           4","           .","           .","           2","           .","           0","           7","0000000","           1","           1","           .","           6","           2","           0","           .","           .","          10","           0","           1","           6","          98","           2","           0","         998","           8","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           1","           .","           0","          23","       23421","        1999","         421","1GKEK13R0XJ7","           .","           2","           1","","           .","","          15","           0","           0","           .","","         998","           .","           1","03AUG2016","22:18:00","        .","       .","0","           0","0","Midwest","IA","IOWA","SCOTT","DAVENPORT","Wednesday","Dark - Not Lighted","Non-Junction (Non-Interchange)","","","Passenger of a Motor Vehicle in Transport","","GMC","Fullsize Jimmy/Yukon","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      190210","        2016","          19","         163","        2080"," 41.53820278","-90.65496389","        2016","           8","           3","          22","          18","           4","           0","           1","           4","           .","           .","           2","           .","           0","           7","0000000","           1","           1","           .","           6","           2","           0","           .","           .","          10","           0","           1","           5","          98","           2","           0","         998","           8","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           1","           .","           0","          23","       23421","        1999","         421","1GKEK13R0XJ7","           .","           2","           1","","           .","","          15","           0","           0","           .","","         998","           .","           1","03AUG2016","22:18:00","        .","       .","0","           0","0","Midwest","IA","IOWA","SCOTT","DAVENPORT","Wednesday","Dark - Not Lighted","Non-Junction (Non-Interchange)","","","Passenger of a Motor Vehicle in Transport","","GMC","Fullsize Jimmy/Yukon","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      190210","        2016","          19","         163","        2080"," 41.53820278","-90.65496389","        2016","           8","           3","          22","          18","           4","           0","           1","           4","           .","           .","           2","           .","           0","           7","0000000","           1","           1","           .","           6","           2","           0","           .","           .","          10","           0","           1","           4","          98","           2","           0","         998","           8","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           1","           .","           0","          23","       23421","        1999","         421","1GKEK13R0XJ7","           .","           2","           1","","           .","","          15","           0","           0","           .","","         998","           .","           1","03AUG2016","22:18:00","        .","       .","0","           0","0","Midwest","IA","IOWA","SCOTT","DAVENPORT","Wednesday","Dark - Not Lighted","Non-Junction (Non-Interchange)","","","Passenger of a Motor Vehicle in Transport","","GMC","Fullsize Jimmy/Yukon","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      190210","        2016","          19","         163","        2080"," 41.53820278","-90.65496389","        2016","           8","           3","          22","          18","           4","           0","           1","           4","           .","           .","           2","           .","           0","           7","0000000","           1","           1","           .","           6","           2","           0","           .","           .","          10","           0","           1","           3","          98","           2","           0","         998","           8","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           1","           .","           0","          23","       23421","        1999","         421","1GKEK13R0XJ7","           .","           2","           1","","           .","","          15","           0","           0","           .","","         998","           .","           1","03AUG2016","22:18:00","        .","       .","0","           0","0","Midwest","IA","IOWA","SCOTT","DAVENPORT","Wednesday","Dark - Not Lighted","Non-Junction (Non-Interchange)","","","Passenger of a Motor Vehicle in Transport","","GMC","Fullsize Jimmy/Yukon","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      190210","        2016","          19","         163","        2080"," 41.53820278","-90.65496389","        2016","           8","           3","          22","          18","           4","           0","           1","           4","           .","           .","           2","           .","           0","           7","0000000","           1","           1","           .","           6","           2","           0","           .","           .","          10","           0","           1","           2","          21","           2","           1","          20","           1","        2016","           8","           3","          22","          53","        2253","           0","           4","           8","           8","           .","           0","           .","           1","           .","           0","          23","       23421","        1999","         421","1GKEK13R0XJ7","           .","           2","           1","","           .","","          15","           0","           0","           .","","         998","           .","           1","03AUG2016","22:18:00","03AUG2016","22:53:00","0","           0","1","Midwest","IA","IOWA","SCOTT","DAVENPORT","Wednesday","Dark - Not Lighted","Non-Junction (Non-Interchange)","","","Passenger of a Motor Vehicle in Transport","Male","GMC","Fullsize Jimmy/Yukon","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      190210","        2016","          19","         163","        2080"," 41.53820278","-90.65496389","        2016","           8","           3","          22","          18","           4","           0","           1","           4","           .","           .","           2","           .","           0","           7","0000000","           1","           1","           .","           6","           2","           0","           .","           .","          10","           0","           1","           1","          11","           1","           0","          19","           2","        8888","          88","          88","          88","          88","        8888","           0","           0","           0","           0","           .","           0","           .","           1","           .","           0","          23","       23421","        1999","         421","1GKEK13R0XJ7","           .","           2","           1","","           .","","          15","           0","           0","           .","","         998","           .","           1","03AUG2016","22:18:00","        .","       .","0","           0","0","Midwest","IA","IOWA","SCOTT","DAVENPORT","Wednesday","Dark - Not Lighted","Non-Junction (Non-Interchange)","","","Driver of a Motor Vehicle in Transport","Female","GMC","Fullsize Jimmy/Yukon","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      200159","        2016","          20","         151","           0"," 37.64555556","-98.55680556","        2016","           6","          22","           7","          49","           4","           0","           1","           3","           .","           .","           1","           .","           0","           2","0000000","           2","           1","           .","           2","           1","           0","           .","           .","          98","           0","           2","           1","          11","           1","           1","          91","           2","        2016","           6","          22","          11","           1","        1101","           0","           4","           0","           0","           .","           0","           .","           1","           .","           0","          12","       12017","        2010","          17","1FAHP2EW3AG1","           .","           2","           1","","           .","","           4","           0","           0","           .","","         998","           .","           2","22JUN2016"," 7:49:00","22JUN2016","11:01:00","1","           0","1","Midwest","KS","KANSAS","PRATT","","Wednesday","Daylight","Intersection (Non-Interchange)","","","Driver of a Motor Vehicle in Transport","Female","Ford","Taurus/Taurus X","4-Door Sedan/Hardtop"
"      200159","        2016","          20","         151","           0"," 37.64555556","-98.55680556","        2016","           6","          22","           7","          49","           4","           0","           1","           3","           .","           .","           1","           .","           0","           2","0000000","           2","           1","           .","           2","           1","           0","           .","           .","          98","           0","           2","           1","          11","           1","           0","          32","           1","        8888","          88","          88","          88","          88","        8888","           0","           1","           0","           0","           .","           0","           .","           2","           .","           0","           7","        7880","        2014","         880","3C63RRAL2EG1","           .","           3","           0","","           .","","          67","           0","           0","           .","","         998","           .","           1","22JUN2016"," 7:49:00","        .","       .","1","           0","0","Midwest","KS","KANSAS","PRATT","","Wednesday","Daylight","Intersection (Non-Interchange)","","","Driver of a Motor Vehicle in Transport","Male","Dodge","Medium/Heavy Pickup (pickup-style only � over 10,000 lbs)","Medium/Heavy Pickup (GVWR > 10;000 lbs) (Since 2001)"
"      210120","        2016","          21","         111","        2090"," 38.18295556","-85.66469444","        2016","           3","          22","          17","          53","           3","           0","           1","           7","           .","           .","           1","           .","           0","           4","0000000","           1","           1","           .","           5","           2","           0","           .","           .","           1","           0","           1","           1","          11","           1","           2","          20","           1","        2016","           3","          22","          18","          38","        1838","           0","           4","           0","           0","           .","           0","           .","           1","           .","           0","          76","       76706","        1998","         706","JYARN02E0WA0","           .","           2","           1","","           .","","          80","           3","           0","           .","","         998","           .","           2","22MAR2016","17:53:00","22MAR2016","18:38:00","0","           0","1","South","KY","KENTUCKY","JEFFERSON","LOUISVILLE","Tuesday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Male","Yamaha","750cc or greater","Two Wheel Motorcycle (excluding motor scooters)"
"      210120","        2016","          21","         111","        2090"," 38.18295556","-85.66469444","        2016","           3","          22","          17","          53","           3","           0","           1","           7","           .","           .","           1","           .","           0","           4","0000000","           1","           1","           .","           5","           2","           0","           .","           .","           1","           0","           1","           3","          23","           2","           0","          11","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           2","           .","           0","          63","       63037","        2015","          37","KNDJN2A20F77","           .","           1","           0","","           .","","           6","           0","           0","           .","","         998","           .","           2","22MAR2016","17:53:00","        .","       .","0","           0","0","South","KY","KENTUCKY","JEFFERSON","LOUISVILLE","Tuesday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Male","KIA","Soul","Station Wagon (Excluding Van and Truck-Based)"
"      210120","        2016","          21","         111","        2090"," 38.18295556","-85.66469444","        2016","           3","          22","          17","          53","           3","           0","           1","           7","           .","           .","           1","           .","           0","           4","0000000","           1","           1","           .","           5","           2","           0","           .","           .","           1","           0","           1","           2","          13","           2","           0","          13","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           2","           .","           0","          63","       63037","        2015","          37","KNDJN2A20F77","           .","           1","           0","","           .","","           6","           0","           0","           .","","         998","           .","           2","22MAR2016","17:53:00","        .","       .","0","           0","0","South","KY","KENTUCKY","JEFFERSON","LOUISVILLE","Tuesday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Male","KIA","Soul","Station Wagon (Excluding Van and Truck-Based)"
"      210120","        2016","          21","         111","        2090"," 38.18295556","-85.66469444","        2016","           3","          22","          17","          53","           3","           0","           1","           7","           .","           .","           1","           .","           0","           4","0000000","           1","           1","           .","           5","           2","           0","           .","           .","           1","           0","           1","           1","          11","           1","           0","          41","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           0","           0","           .","           0","           .","           2","           .","           0","          63","       63037","        2015","          37","KNDJN2A20F77","           .","           1","           0","","           .","","           6","           0","           0","           .","","         998","           .","           2","22MAR2016","17:53:00","        .","       .","0","           0","0","South","KY","KENTUCKY","JEFFERSON","LOUISVILLE","Tuesday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Male","KIA","Soul","Station Wagon (Excluding Van and Truck-Based)"
"      220583","        2016","          22","          79","         659"," 31.11105278","-92.24094167","        2016","           9","          13","           6","          51","           3","           0","           1","           4","           .","           .","           1","           .","           0","           6","0000000","           2","           1","           .","           3","           1","           0","           .","           .","           1","           0","           2","           4","          21","           2","           1","          16","           1","        2016","           9","          14","          14","          15","        1415","           0","           4","           8","           8","           .","           0","           .","           1","           .","           0","          20","       20016","        1997","          16","1G1JC5241V71","           .","           2","           1","","           .","","           4","           0","           0","           .","","          10","           .","           2","13SEP2016"," 6:51:00","14SEP2016","14:15:00","1","           0","1","South","LA","LOUISIANA","RAPIDES","ECHO","Tuesday","Daylight","Intersection (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Male","Chevrolet","Cavalier","4-Door Sedan/Hardtop"
"      220583","        2016","          22","          79","         659"," 31.11105278","-92.24094167","        2016","           9","          13","           6","          51","           3","           0","           1","           4","           .","           .","           1","           .","           0","           6","0000000","           2","           1","           .","           3","           1","           0","           .","           .","           1","           0","           2","           3","          23","           2","           0","          14","           1","        8888","          88","          88","          88","          88","        8888","           0","           1","           8","           8","           .","           0","           .","           1","           .","           0","          20","       20016","        1997","          16","1G1JC5241V71","           .","           2","           1","","           .","","           4","           0","           0","           .","","          10","           .","           2","13SEP2016"," 6:51:00","        .","       .","1","           0","0","South","LA","LOUISIANA","RAPIDES","ECHO","Tuesday","Daylight","Intersection (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Male","Chevrolet","Cavalier","4-Door Sedan/Hardtop"
"      220583","        2016","          22","          79","         659"," 31.11105278","-92.24094167","        2016","           9","          13","           6","          51","           3","           0","           1","           4","           .","           .","           1","           .","           0","           6","0000000","           2","           1","           .","           3","           1","           0","           .","           .","           1","           0","           2","           2","          13","           2","           0","          14","           2","        8888","          88","          88","          88","          88","        8888","           0","           1","           8","           8","           .","           0","           .","           1","           .","           0","          20","       20016","        1997","          16","1G1JC5241V71","           .","           2","           1","","           .","","           4","           0","           0","           .","","          10","           .","           2","13SEP2016"," 6:51:00","        .","       .","1","           0","0","South","LA","LOUISIANA","RAPIDES","ECHO","Tuesday","Daylight","Intersection (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Female","Chevrolet","Cavalier","4-Door Sedan/Hardtop"
"      220583","        2016","          22","          79","         659"," 31.11105278","-92.24094167","        2016","           9","          13","           6","          51","           3","           0","           1","           4","           .","           .","           1","           .","           0","           6","0000000","           2","           1","           .","           3","           1","           0","           .","           .","           1","           0","           2","           1","          11","           1","           0","          16","           2","        8888","          88","          88","          88","          88","        8888","           0","           1","           0","           0","           .","           0","           .","           1","           .","           0","          20","       20016","        1997","          16","1G1JC5241V71","           .","           2","           1","","           .","","           4","           0","           0","           .","","          10","           .","           2","13SEP2016"," 6:51:00","        .","       .","1","           0","0","South","LA","LOUISIANA","RAPIDES","ECHO","Tuesday","Daylight","Intersection (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Female","Chevrolet","Cavalier","4-Door Sedan/Hardtop"
"      220583","        2016","          22","          79","         659"," 31.11105278","-92.24094167","        2016","           9","          13","           6","          51","           3","           0","           1","           4","           .","           .","           1","           .","           0","           6","0000000","           2","           1","           .","           3","           1","           0","           .","           .","           1","           0","           2","           2","          13","           2","           0","          25","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           2","           .","           0","          84","       84884","        2014","         884","1HSMTAZN0EH4","           .","           3","           0","","           .","","          66","           0","           0","           .","","          55","           .","           2","13SEP2016"," 6:51:00","        .","       .","1","           0","0","South","LA","LOUISIANA","RAPIDES","ECHO","Tuesday","Daylight","Intersection (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Male","International Harvester/Navistar","Medium/Heavy � Unknown engine location","Truck/Tractor (Cab Only; or with Any Number of Trailing Units: Any Weight)"
"      220583","        2016","          22","          79","         659"," 31.11105278","-92.24094167","        2016","           9","          13","           6","          51","           3","           0","           1","           4","           .","           .","           1","           .","           0","           6","0000000","           2","           1","           .","           3","           1","           0","           .","           .","           1","           0","           2","           1","          11","           1","           0","          22","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           0","           0","           .","           0","           .","           2","           .","           0","          84","       84884","        2014","         884","1HSMTAZN0EH4","           .","           3","           0","","           .","","          66","           0","           0","           .","","          55","           .","           2","13SEP2016"," 6:51:00","        .","       .","1","           0","0","South","LA","LOUISIANA","RAPIDES","ECHO","Tuesday","Daylight","Intersection (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Male","International Harvester/Navistar","Medium/Heavy � Unknown engine location","Truck/Tractor (Cab Only; or with Any Number of Trailing Units: Any Weight)"
"      250028","        2016","          25","          23","         560"," 41.99510833","-70.74156111","        2016","           3","          12","          22","          15","           7","           1","           1","           3","           .","           .","           2","           .","           0","           1","0000000","           8","           4","           .","           3","           2","           0","           .","           .","           1","           0","           1","           1","          11","           1","           1","          56","           1","        2016","           3","          12","          99","          99","        9999","           0","           4","           9","           9","           .","           0","           .","           1","           .","           0","          72","       72706","        2013","         706","1HD1BXV14DB0","           .","           1","           1","","           .","","          80","           9","           0","           .","","         998","           .","           2","12MAR2016","22:15:00","12MAR2016"," 0:00:00","0","           0","1","Northeast","MA","MASSACHUSETTS","PLYMOUTH","KINGSTON","Saturday","Dark - Not Lighted","Driveway-Access Related","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Male","Harley-Davidson","750cc or greater","Two Wheel Motorcycle (excluding motor scooters)"
"      250064","        2016","          25","          15","        1230"," 42.23648333","-72.56044167","        2016","           1","           4","          17","          45","           2","           0","           1","           3","           .","           .","           3","           .","           1","           1","0000000","           1","           1","           .","           2","           2","           0","           .","           .","           1","           0","           1","           1","          11","           1","           0","          20","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           1","           .","           0","          19","       19003","        2004","           3","1G6KD54Y44U1","           .","           1","           0","","           .","","           4","           3","           0","           .","","         998","           .","           2","04JAN2016","17:45:00","        .","       .","0","           0","0","Northeast","MA","MASSACHUSETTS","HAMPSHIRE","SOUTH HADLEY","Monday","Dark but Lighted","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Male","Cadillac","Deville/Fleetwood,Coupe de Ville, Sedan de Ville, Fleetwood Brougham, Fleetwood 60 Special, d'Elegan","4-Door Sedan/Hardtop"
"      250064","        2016","          25","          15","        1230"," 42.23648333","-72.56044167","        2016","           1","           4","          17","          45","           2","           0","           1","           3","           .","           .","           3","           .","           1","           1","0000000","           1","           1","           .","           2","           2","           0","           .","           .","           1","           0","           1","           1","           0","           5","           1","          68","           1","        2016","           1","           8","          99","          99","        9999","           9","           4","           8","           8","           .","          11","           .","           0","           .","           1","          19","       19003","        2004","           3","1G6KD54Y44U1","           .","           1","           0","","           .","","           4","           3","           0","           .","","         998","           .","           2","04JAN2016","17:45:00","08JAN2016"," 0:00:00","0","           0","1","Northeast","MA","MASSACHUSETTS","HAMPSHIRE","SOUTH HADLEY","Monday","Dark but Lighted","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Pedestrian","Male","Cadillac","Deville/Fleetwood,Coupe de Ville, Sedan de Ville, Fleetwood Brougham, Fleetwood 60 Special, d'Elegan","4-Door Sedan/Hardtop"
"      250308","        2016","          25","          17","         740","    42.46845","-71.05214444","        2016","          10","           3","          17","          29","           2","           0","           1","           5","           .","           .","           1","           .","           1","           4","0000000","           1","           1","           .","           8","           2","           0","           .","           .","           1","           0","           1","           3","          23","           2","           0","           0","           2","        8888","          88","          88","          88","          88","        8888","           0","           3","           8","           8","           .","           0","           .","           1","           .","           0","          49","       49032","        2008","          32","2T1BR32E78C9","           .","           1","           0","","           .","","           4","           0","           0","           .","","         998","           .","           2","03OCT2016","17:29:00","        .","       .","0","           0","0","Northeast","MA","MASSACHUSETTS","MIDDLESEX","MELROSE HIGHLANDS","Monday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Female","Toyota","Corolla","4-Door Sedan/Hardtop"
"      250308","        2016","          25","          17","         740","    42.46845","-71.05214444","        2016","          10","           3","          17","          29","           2","           0","           1","           5","           .","           .","           1","           .","           1","           4","0000000","           1","           1","           .","           8","           2","           0","           .","           .","           1","           0","           1","           2","          22","           2","           0","           1","           2","        8888","          88","          88","          88","          88","        8888","           0","           3","           8","           8","           .","           0","           .","           1","           .","           0","          49","       49032","        2008","          32","2T1BR32E78C9","           .","           1","           0","","           .","","           4","           0","           0","           .","","         998","           .","           2","03OCT2016","17:29:00","        .","       .","0","           0","0","Northeast","MA","MASSACHUSETTS","MIDDLESEX","MELROSE HIGHLANDS","Monday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Female","Toyota","Corolla","4-Door Sedan/Hardtop"
"      250308","        2016","          25","          17","         740","    42.46845","-71.05214444","        2016","          10","           3","          17","          29","           2","           0","           1","           5","           .","           .","           1","           .","           1","           4","0000000","           1","           1","           .","           8","           2","           0","           .","           .","           1","           0","           1","           1","          11","           1","           0","          31","           2","        8888","          88","          88","          88","          88","        8888","           0","           3","           8","           8","           .","           0","           .","           1","           .","           0","          49","       49032","        2008","          32","2T1BR32E78C9","           .","           1","           0","","           .","","           4","           0","           0","           .","","         998","           .","           2","03OCT2016","17:29:00","        .","       .","0","           0","0","Northeast","MA","MASSACHUSETTS","MIDDLESEX","MELROSE HIGHLANDS","Monday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Female","Toyota","Corolla","4-Door Sedan/Hardtop"
"      250308","        2016","          25","          17","         740","    42.46845","-71.05214444","        2016","          10","           3","          17","          29","           2","           0","           1","           5","           .","           .","           1","           .","           1","           4","0000000","           1","           1","           .","           8","           2","           0","           .","           .","           1","           0","           1","           1","           0","           5","          19","          20","           1","        2016","          10","           3","          17","          29","        1729","           7","           4","           8","           8","           .","          11","           .","           0","           .","           1","          49","       49032","        2008","          32","2T1BR32E78C9","           .","           1","           0","","           .","","           4","           0","           0","           .","","         998","           .","           2","03OCT2016","17:29:00","03OCT2016","17:29:00","0","           0","1","Northeast","MA","MASSACHUSETTS","MIDDLESEX","MELROSE HIGHLANDS","Monday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Pedestrian","Male","Toyota","Corolla","4-Door Sedan/Hardtop"
"      250308","        2016","          25","          17","         740","    42.46845","-71.05214444","        2016","          10","           3","          17","          29","           2","           0","           1","           5","           .","           .","           1","           .","           1","           4","0000000","           1","           1","           .","           8","           2","           0","           .","           .","           1","           0","           1","           1","          11","           1","           0","          72","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           3","           .","           0","          49","       49422","        2008","         422","5TDBY68A58S0","           .","           1","           0","","           .","","          15","           0","           0","           .","","         998","           .","           2","03OCT2016","17:29:00","        .","       .","0","           0","0","Northeast","MA","MASSACHUSETTS","MIDDLESEX","MELROSE HIGHLANDS","Monday","Daylight","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Male","Toyota","Sequoia","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      260112","        2016","          26","          17","           0"," 43.56350556","-83.94273056","        2016","           1","          22","          19","          55","           6","           0","           1","           3","           .","           .","           3","           .","           1","           2","0000000","           1","           1","           .","           3","           2","           0","           .","           .","           1","           0","           1","           2","          13","           2","           0","          61","           2","        8888","          88","          88","          88","          88","        8888","           0","           0","           8","           8","           .","           0","           .","           1","           .","           0","          18","       18421","        2014","         421","5GAKVBKD0EJ1","           .","           1","           0","","           .","","          15","           0","           0","           .","","         998","           .","           2","22JAN2016","19:55:00","        .","       .","0","           0","0","Midwest","MI","MICHIGAN","BAY","","Friday","Dark but Lighted","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Passenger of a Motor Vehicle in Transport","Female","Buick","","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      260112","        2016","          26","          17","           0"," 43.56350556","-83.94273056","        2016","           1","          22","          19","          55","           6","           0","           1","           3","           .","           .","           3","           .","           1","           2","0000000","           1","           1","           .","           3","           2","           0","           .","           .","           1","           0","           1","           1","          11","           1","           0","          61","           1","        8888","          88","          88","          88","          88","        8888","           0","           0","           0","           0","           .","           0","           .","           1","           .","           0","          18","       18421","        2014","         421","5GAKVBKD0EJ1","           .","           1","           0","","           .","","          15","           0","           0","           .","","         998","           .","           2","22JAN2016","19:55:00","        .","       .","0","           0","0","Midwest","MI","MICHIGAN","BAY","","Friday","Dark but Lighted","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Driver of a Motor Vehicle in Transport","Male","Buick","","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      260112","        2016","          26","          17","           0"," 43.56350556","-83.94273056","        2016","           1","          22","          19","          55","           6","           0","           1","           3","           .","           .","           3","           .","           1","           2","0000000","           1","           1","           .","           3","           2","           0","           .","           .","           1","           0","           1","           1","           0","           5","           1","           7","           2","        2016","           1","          24","          11","           1","        1101","           0","           4","           0","           0","           .","          11","           .","           0","           .","           1","          18","       18421","        2014","         421","5GAKVBKD0EJ1","           .","           1","           0","","           .","","          15","           0","           0","           .","","         998","           .","           2","22JAN2016","19:55:00","24JAN2016","11:01:00","0","           0","1","Midwest","MI","MICHIGAN","BAY","","Friday","Dark but Lighted","Non-Junction (Non-Interchange)","","Clear/Cloudy (No Adverse Conditions)","Pedestrian","Female","Buick","","Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”)"
"      260931","        2016","          26","         143","           0","   44.369175","-84.80778611","        2016","          12","           8","          16","          30","           5","           0","           1","           2","           .","           .","           5","           .","           0","           2","0000000","           1","           4","           .","           2","           1","           0","           .","           .","           4","           0","           1","           2","          12","           2","           1","          61","           1","        2016","          12","           8","          16","          30","        1630","           7","           4","           8","           8","           .","           0","           .","           1","           .","           0","          12","       12481","        1990","         481","1FTEF15NXLPB","           .","           1","           1","","           .","","          31","           5","           0","           .","","         998","           .","           8","08DEC2016","16:30:00","08DEC2016","16:30:00","0","           0","1","Midwest","MI","MICHIGAN","ROSCOMMON","","Thursday","Dusk","Non-Junction (Non-Interchange)","","Snow or Blowing Snow","Passenger of a Motor Vehicle in Transport","Male","Ford","F-Series pickup","Standard Pickup (4;500 lbs <= GVWR < 10;000 lbs)"
"      260931","        2016","          26","         143","           0","   44.369175","-84.80778611","        2016","          12","           8","          16","          30","           5","           0","           1","           2","           .","           .","           5","           .","           0","           2","0000000","           1","           4","           .","           2","           1","           0","           .","           .","           4","           0","           1","           1","          11","           1","           0","          58","           2","        8888","          88","          88","          88","          88","        8888","           0","           2","           0","           0","           .","           0","           .","           1","           .","           0","          12","       12481","        1990","         481","1FTEF15NXLPB","           .","           1","           1","","           .","","          31","           5","           0","           .","","         998","           .","           8","08DEC2016","16:30:00","        .","       .","0","           0","0","Midwest","MI","MICHIGAN","ROSCOMMON","","Thursday","Dusk","Non-Junction (Non-Interchange)","","Snow or Blowing Snow","Driver of a Motor Vehicle in Transport","Female","Ford","F-Series pickup","Standard Pickup (4;500 lbs <= GVWR < 10;000 lbs)"
